id,created_time,message,story,comments
1849247698620787_2044571859088369,2018-04-20T12:22:09+0000,http://www.zakon.kz/4914717-yessenov-fest-pervyy-studencheskiy.html,,
1849247698620787_2044567479088807,2018-04-20T12:09:25+0000,http://tumba.kz/ekologiya/12-ekologiya/34489-Plodovye_derevja_vysadili_v_Aktau_mestnye_studenty.html,,
1849247698620787_2044463772432511,2018-04-20T05:46:25+0000,"12-13 сәуір аралығында Алматы қаласындағы Қазақ Бас Сәулет- Құрылыс Академиясында Қазақстанның барлық  жоғары оқу орындарынан 27 команда қатысқан Республикалық студенттік пәндік олимпиадасы өтті. 
Yessenov University атынан «Құрылыс» мамандығының 3 – курс студенттері Джума  Сайда,  Қалдыбай Аблайхан және Шамшеденов  Нұрбек   қатысып, жоғары білімі мен біліктілігін көрсетті.
Олимпиада қортындысы бойынша Джума  Сайда және  Қалдыбай Аблайхан  3 – дәрежелі дипломға ие болды.
Студенттердің ғылыми жетекшісі т.ғ.к., доцент  Рашит Бржанов.

С 12 по 13 апреля в Казахской головной архитектурно-строительной академии прошла Республиканская предметная олимпиада, в которой приняли участие 27 команд со всех ВУЗ-ов Казахстана.  
Yessenov University представили студенты 3 - курса специальности «Строительство»  Джума  Сайда,  Калдыбай Аблайхан и Шамшеденов  Нурбек.   
По результатам олимпиады Джума Сайда и Калдыбай Аблайхан заняли 3 - место.
Научный руководитель студентов к.т.н., доцент Рашит Бржанов.

#YU_News #YU_Awards #YU_CampusLife",,"{'data': [{'created_time': '2018-04-20T17:24:19+0000', 'message': 'Молодцы! Примите мои поздравления !', 'id': '2044463772432511_2044688595743362'}, {'created_time': '2018-04-20T10:10:08+0000', 'message': 'Молодцы! Поздравляем! 👍👍👍', 'id': '2044463772432511_2044534175758804'}, {'created_time': '2018-04-20T15:49:01+0000', 'message': 'Кутты болсын!', 'id': '2044463772432511_2044654575746764'}, {'created_time': '2018-04-20T08:42:43+0000', 'message': 'Кутты болсын!!!. Осындай жетистиктер студенттеримиздин арасын коп болсын.', 'id': '2044463772432511_2044512905760931'}, {'created_time': '2018-04-20T13:54:19+0000', 'message': 'Кутты болсын! Молодцы', 'id': '2044463772432511_2044614759084079'}, {'created_time': '2018-04-20T08:17:40+0000', 'message': 'Поздравляю', 'id': '2044463772432511_2044505632428325'}, {'created_time': '2018-04-20T13:11:15+0000', 'message': 'Марапаттарыныз кутты болсын! Молодцы👍', 'id': '2044463772432511_2044592669086288'}, {'created_time': '2018-04-20T13:10:29+0000', 'message': 'Рашит Темиржанович, поздравляю! Побольше таких воспитанников!', 'id': '2044463772432511_2044592455752976'}], 'paging': {'cursors': {'before': 'OAZDZD', 'after': 'MQZDZD'}}}"
1849247698620787_2044446282434260,2018-04-20T04:48:55+0000,,,
1849247698620787_2043552935856928,2018-04-18T05:09:58+0000,https://www.youtube.com/watch?v=I9zYr8exLpg,,
1849247698620787_2043229102555978,2018-04-17T11:47:39+0000,"16 сәуір күні тәрбие және әлеуметтік жұмыс бөлімінің бастамасымен Ақтау қаласы орталық мешітінің наиб-имамы Қажымұқан Елжанов № 2 студенттік жатақханасында тұратын студенттерге «Жат ағым – жат дүние!» тақырыбында дәріс оқып, дестуктивтік діни ағымдардың алдын-алу бағытында түсіндіру жұмысын жүргізді.
Қажымұқан Елжанов студенттерге қызметі азаматтардың моральдық және жеке денсаулығына зиян келтірумен байланысты әртүлі жалған діни ұйымдардың, секталардың, топртардың бар екенін айтып берді. 
Теолог дәстүлі ислам негіздерін, зайырлы қоғамда өмір сүретін мұсылманның жағдайын жан-жақты түсіндіруге тоқталды. Оның ішінде діни салт-дәстүрлер мен жораларды дұрыс түсінуге баса көңіл аударылды.
Сонымен қатар ол көмекке мұқтаж кез-келген адам психологиялық, құқықтық және басқа да қажетті көмекті, дін мәселелері бойынша маманның кеңесін республикалық ақпараттық-кеңес орталығына хабарласып, ала алатынын хабарлады.

16 апреля по инициативе отдела по воспитательной и социальной работе наиб-имам центральной мечети  города Актау Кажымукан Елжанов выступил с лекцией на тему «Жат ағым – жат дүние!», в ходе которой проводилась  разъяснительная работа со студентами проживающими в студенческом общежитии № 2 по предупреждению деструктивных религиозных течений.  
Кажымукан Елжанов рассказал студентам о существовании различных псевдорелигиозных организаций, сект, групп, деятельность которых сопряжена с причинением вреда моральному и физическому здоровью граждан.
Теолог остановился на подробном разъяснении основ традиционного ислама, положении мусульманина, проживающего в светском обществе. При этом внимание акцентировалось на правильном понимании религиозных обычаев и обрядов. 
Таккже он сообщил, что любой нуждающийся в поддержке человек может получить психологическую, правовую и другую необходимую помощь, консультацию специалиста по религиозным вопросам, позвонив в информационно-консультативный центр.

#YU_News #YU_SocialSciences",,
1849247698620787_2043150795897142,2018-04-17T07:18:54+0000,"«Экономика және құқық» факультетінің «менеджмент» кафедрасында ҚР Президентінің «Төртінші өнеркәсіптік революция жағдайындағы дамудың жаңа мүмкіндіктері» атты Жолдауының cегізінші міндетін түсіндіру мақсатында жергілікті мемлекеттік органдардың қызметкерлерімен кездесу өткізілді. 
Кездесуге Маңғыстау облысының жастар ресурстық орталығының директоры Жеткізген Досан, Маңғыстау облысының жастар саясаты мәселелері басқармасының бөлім басшысы Ильджанов Саламат және Маңғыстау облысының ішкі саясат басқармасының бас маманы Қарақойшиев Абзал қатысты. 
Мемлекеттік органдардың өкілдері студенттермен тәжірибе алмасып, мемлекеттік қызметтегі соңғы өзгерістер туралы, сондай-ақ оның имиджі туралы ақпарат берді.

Кафедрой «Менеджмент» факультета «Экономика и право» была проведена встреча с представителями местных органов власти в целях разъяснения восьмой задачи Послания Президента Республики Казахстан «Новые возможности развития в условиях четвертой промышленной революции».  
На встречу были приглашены директор Молодежного ресурсного центра Мангистауской области - Жеткізген Досан, начальник отдела управления по вопросам молодежной политики Мангистауской области - Ильджанов Саламат и главный специалист управления внутренней политики Мангистауской области - Қарақойшиев Абзал.
Представители государственных органов поделились со студентами своими опытом, дали информацию о последних изменениях, происходящих в государственной службе, а также об ее имидже.

#YU_News #YU_LawandPolicy",,"{'data': [{'created_time': '2018-04-17T16:35:45+0000', 'message': 'Да супер. Молодцы я рада за Вас 😚😚😚😚🇰🇿🇰🇿🇰🇿🇰🇿🇰🇿😘😘😘', 'id': '2043150795897142_2043338272545061'}, {'created_time': '2018-04-17T11:49:28+0000', 'message': 'Молодец', 'id': '2043150795897142_2043230142555874'}, {'created_time': '2018-04-17T08:43:39+0000', 'message': 'Молодец Жанаргул Таскинбаева! Отличное начало! Успехов!', 'id': '2043150795897142_2043174272561461'}], 'paging': {'cursors': {'before': 'MwZDZD', 'after': 'MQZDZD'}}}"
1849247698620787_2042803565931865,2018-04-16T13:25:42+0000,"13-14 сәуір күндері Астана қаласының 20жылдығына, Ақтау қаласының 55 жылдығына және университет күніне арналған «Yessenov Fest» студенттер фестивалі өтті. Каспий теңізінің жағалауында, ашық ауада өткен фестивалде екі мыңнан астам қатысушылар мен көрермендер жиналды. Фестивальдің мақсаты - жастардың патриоттық сезімін қалыптастыру, жастардың рухани және моральдық, мәдени, шығармашылық дамуына үлес қосу және олардың қоғамдық сана-сезімін жаңғырту.
«Yessenov Fest» аясында Yessenov University шығармашылық ұжымдарының студенттерінің арасында конкурс, көше футболынан, баскетболдан, street workout, ұлттық спорт түрлерінен ашық турнирлер,  қаланың үздік бишілері арасында Dance battle, «Hand made» фестивалі, «Science» фестивалі, спикер Бауыржан Қасымбергебаевтың қатысуымен Public talk және «YU Debate CUP» Республикалық пікірсайыс турнирі өтті. Аталған шаралар бойынша жеңімпаздар бағалы сыйлықтармен және дипломмен марапатталды. Сонымен қатар «YU Debate CUP» Республикалық пікірсайыс турнирі қортындысы бойынша жеңімпаздар ректордың грантына және оқу ақысына жеңілдіктерге ие болды.  
Фестиваль отшашумен, шығармашылық конкурстарының жеңімпаздарының және қазақстандық эстрада жұлдыздары Бауыржан Ретбаев, M'Dee және Big Som қатысуымен гала-концертпен аяқталды.
        
13-14 апреля прошел студенческий фестиваль «Yessenov Fest», посвященный 20-летию города Астаны, 55-летию города Актау и Дню университета. Фестиваль, проводимый под открытым небом, на берегу Каспийского моря собрал в первый год проведения более 2 тысяч участников и зрителей. Цель проведения фестиваля -  развитие  у молодежи чувства патриотизма, гражданственности, способствовать духовно-нравственному, культурному, творческому развитию молодежи, модернизация общественного сознания молодежи. 
В рамках «Yessenov Fest» прошли такие мероприятии, как конкурс среди творческих коллективов из числа студентов Yessenov University, открытые турниры по уличному футболу, баскетболу, street workout, национальным видам спорта, Dance battle среди лучших танцоров города, «Hand made» фестиваль, «Science» фестиваль, Public talk с участием спикера Бауржана Касымбергебаева и Республиканский дебатный турнир «YU Debate CUP» среди учеников школ, победители которых удостоились грантов от ректора и скидок на обучение. 
Фестиваль завершился фейерверком, гала концертом с участием победителей творческих конкурсов и звезд казахстанской эстрады: Бауыржан Ретбаев, M’Dee, Big Som.

#YU_News #YU_Awards #YessenovFest",,
1849247698620787_2041496359395919,2018-04-13T12:38:27+0000,https://www.youtube.com/watch?v=rmM3rRa1GjQ,,"{'data': [{'created_time': '2018-04-14T22:50:27+0000', 'message': 'С юбилеем университет Есенова!!! Немало специалистов вышло из твоих стен, которые внесли вклад в развитие не только области, но и страны в том числе, особенно в нефтегазовой области, инженерии!!! Коллективу университета Желаю процветания, успеха, удачи, реализации всех планов университета!!!', 'id': '2041496359395919_2042129615999260'}], 'paging': {'cursors': {'before': 'MQZDZD', 'after': 'MQZDZD'}}}"
1849247698620787_2041494806062741,2018-04-13T12:33:09+0000,https://www.youtube.com/watch?v=BCagqEs_tI4,,
1849247698620787_2041446419400913,2018-04-13T09:52:27+0000,"Yessenov Fest музыкалық хедлайнерлері:
___
Композитор, музыкант, продюсер және Doma Doma Production негізін қалаушы Big Som @bigsom
___
Jah Khalib-тің ең жақсы «кавер» конкурсының жеңімпазы, «KazCapella» жобасының жартылай финалисті, «M'Dee» музыкалық жобасының авторы және Алматыдан келген қарапайым жігіт - M'Dee @mdeemusic
___
Жоба ұйымдастырушысы:
Yessenov University @YessenovUniversity
___
Жоба серіктесі:
Doma Doma Production @domadoma_production
_______________________
Музыкальные хедлайнеры на Yessenov Fest
___
Композитор, музыкант, продюсер, основатель лейбла и студии звукозаписи Doma Doma Production Big Som @bigsom
___
Победитель конкурса на лучший «кавер» от Jah Khalib, полуфиналист проекта «KazCapella», создатель проекта M’Dee music и просто скромный парень из Алматы- M’Dee @mdeemusic
___
Организатор проекта: 
Yessenov University
@YessenovUniversity
___
Партнер проекта:
Doma Doma Production @domadoma_production
#YessenovFest
@YessenovUniversity",,
1849247698620787_2041443986067823,2018-04-13T09:44:06+0000,https://www.youtube.com/watch?v=6YF2njx4rmk&feature=youtu.be,,
1849247698620787_2041390996073122,2018-04-13T06:28:31+0000,"12 сәуірі күні «Рухани жаңғыру» бағдарламасы аясында, ғылым қызметкерлері күніне орай, Yessenov university-де «Педагогика» факультетінің ұйымдастыруымен ғалым Серікбол Қондыбайдың  50 жылдық мерейтойына арналған «Серікбол Қондыбай зерттеулері: жаратылыстану және гуманитарлық ғылымдар контексінде» атты облыстық ғылыми-теориялық конференция өтті. Конференцияға өлкетанушы-ғалымдар, университеттің профессор-оқытушылар құрамы, магистранттар және студенттер қатысты.  
Конференцияны Yessenov university-нің ғылыми жұмыстар және интернациаландыру проректорының міндетін атқарушысы Ермек Нұрмағанбет құттықтау сөзбен ашты. Мифолог-ғалым Серікбол Қондыбайдың мұрасын зерттеу және жас ұрпақ санасына сіңіру мақсатында ұйымдастырылған конференцияда . Қондыбайдың өмірі мен зерттеулері туралы деректі фильм көрсетіліп, О. Тұржанның «Мифтің түбі ақиқат» атты драмалақ шығармасынан үзінді қойылды.
 «Қазақ тілі мен әдебиеті» кафедрасының профессоры, ф.ғ.д. Бибайша Нұрдәулетова «С. Қондыбай зерттеулері туралы көзқарастар мен ғылыми пайымдаулар», өлкетанушы-ғалым Мұрат Ақмырзаев «Серікбол Қондыбай түркілік әлемтануының маңғыстаулық дәйектері», «Қазақ тілі мен әдебиеті» кафедрасының профессоры, ф.ғ.к. Балкенже Ақбердиева «Арғықазақтық мифтік архетипті реконструкциялаудың өзектілігі», «Қазақстан тарихы және әлеуметтік-гуманитарлық пәндер» кафедрасының доценті, т.ғ.к. Светлана Еділханова «С.Қондыбайдың ғылыми-зерттеушілік мұрасындағы өлкетану мәселесі» тақырыптарында баяндама жасады.
Аталған конференцияны С. Қондыбайдың апасы Балсұлу Қондыбай қорытындылап, өз ұсыныстарын ортаға салды.
Шара соңында Ермек Нұрмағанбет ректор атынан, Қазақстан Коммунистік Халық партиясы Маңғыстау облыстық филиалының төрағасы Роза Махамбетова партия атынан университетіміздің ғалымдарын алғыс хатпен марапаттады.

12 апреля в Yessenov University прошла областная научно-практическая конференция посвященная 50-летнему юбилею ученого Серикбола Кондыбая «Исследования Серикбола Кондыбая: в контексте естественных и гуманитарных наук», организованная факультетом «Педагогика». В конференции приняли участие ученые-краеведы, профессорско-преподавательский состав университета, магистранты, студенты.
Конференцию с поздравительными словами открыл исполняющий обязанности проректора по научной работе и интернационализации Yessenov University Ермек Нурмаганбет. На конференции, организованной с целью исследования наследия ученого-мифолога Серикбола Кондыбая и воздействия на сознание молодого поколения, был показан документальный фильм о жизни и исследованиях Кондыбая, был инсценирован отрывок из драматического произведения О. Туржана «Корень мифа – реальность».
На конференции были заслушаны следующие доклады: доклад профессора кафедры «Казахский язык и литература», к.ф.н. Бибайши Нурдаулетовой на тему «Взгляды и научные рассуждения об исследованиях С.Кондыбая», доклад ученого-краеведа Мурата Акмырзаева на тему «Мангистауские сведения тюркского миропознания Серикбола Кондыбая», доклад профессора кафедры «Казахский язык и литература», к.ф.н. Балкенже Акбердиевой на тему «Актуальность реконструкции мифического архетипа праказахов», доклад доцента кафедры «История Казахстана и социально-гуманитарные дисциплины», к.и.н. Светланы Едильхановой на тему «Вопросы краеведения в научно-исследовательском наследии С. Кондыбая».
Конференцию подытожила со своими предложениями сестра С. Кондыбая Балсулу Кондыбай.
В конце мероприятия Ермек Нурмаганбет от имени ректора и председатель Мангистауского областного филиала Коммунистической Народной партии Казахстана Роза Махамбетова от имени партии наградили ученых университета благодарственными письмами.

#YU_News #YU_SocialSciences #YU_Awards",,"{'data': [{'created_time': '2018-04-17T14:56:16+0000', 'message': 'Әр нәрсені өз орнымен атаған дұрыс болар, бұл жердегі үлкен еңбек - мифолог-ғалымның еңбектерін саралап ғылыми баяндама дайындаған оқытушы-ғалымдар мен шебер ұйымдастырушыларда! Еңбектеріңіз жемісті болсын, жас ұрпаққа тәлім-тәрбиелік маңызы бар осындай шаралар көбейе берсін деп тілейміз.', 'id': '2041390996073122_2043303162548572'}, {'created_time': '2018-04-17T11:01:13+0000', 'message': 'Енбегин жемисти болсын керемеет', 'id': '2041390996073122_2043216702557218'}, {'created_time': '2018-04-13T08:21:11+0000', 'message': 'Ереке жүрген жерің береке, Есенов университетінің еңсесін көтеруге атсалыса бер. Университеттің дамуы мен гүлденуіне үлес қосып жүрген азаматтарды байқаймын марапаттап және алғыс хаттарды еңбегіне қарай беріп келесіздер. Жасалып жатырған жұмыстарыңызға ылғи қарап, бақылап отырамыз. Жұмыстар қолға алынып, алға қойылған мақсатқа жетуде. Маңғыстаудағы бұрын-соңды аты көп шықпайтын оқу орны, Есенов атымен байланысты университет Батыстың брендіне айналып келеді.', 'id': '2041390996073122_2041421982736690'}, {'created_time': '2018-04-16T05:54:49+0000', 'message': 'Сен биздин мактанышымызсин. Жумысында жетистиктерин коп болсын.Аман бол жаным.', 'id': '2041390996073122_2042670249278530'}, {'created_time': '2018-04-13T08:03:51+0000', 'message': 'Еңбегің жемісті болсын Ермек Талантұлы, абыройлы бол', 'id': '2041390996073122_2041416352737253'}, {'created_time': '2018-04-14T08:03:28+0000', 'message': 'Əр бір ісіңе береке берсін.Сен біздің мақтанышымызсың Ермекжан', 'id': '2041390996073122_2041851006027121'}, {'created_time': '2018-04-13T09:41:43+0000', 'message': 'Ермекжан енбегин жемисти болсын.Биік шындарды багындыр бабалардын аруактары қолдасын жаным.', 'id': '2041390996073122_2041442482734640'}, {'created_time': '2018-04-13T07:55:14+0000', 'message': 'Аллам абыройыңды асқақтата берсін бауырым Ермекжан', 'id': '2041390996073122_2041414736070748'}, {'created_time': '2018-04-13T09:18:42+0000', 'message': 'Керемет', 'id': '2041390996073122_2041436539401901'}], 'paging': {'cursors': {'before': 'OQZDZD', 'after': 'MQZDZD'}}}"
1849247698620787_2041364699409085,2018-04-13T05:10:23+0000,"Cпикер Бауыржан Қасымбергебаевтың қатысуымен Public talk тікелей эфирде!
Public talk с участием спикера Бауржана Касымбергебаева на прямом эфире!
https://www.youtube.com/watch?v=RAijZuFmt4k",,
1849247698620787_2041013186110903,2018-04-12T10:08:15+0000,"12 сәуір - Ғылым қызметкерлері күні.

12 апреля - День сотрудников науки.",,"{'data': [{'created_time': '2018-04-12T12:41:44+0000', 'message': 'Рахмет !!!', 'id': '2041013186110903_2041068142772074'}, {'created_time': '2018-04-12T11:43:28+0000', 'message': 'Рахмет', 'id': '2041013186110903_2041050699440485'}, {'created_time': '2018-04-12T16:41:13+0000', 'message': 'Сениминизге Рахмет!', 'id': '2041013186110903_2041172492761639'}, {'created_time': '2018-04-12T15:54:09+0000', 'message': 'Раxмет,сау болыңыз!\nУниверситетімізде ғылыми\nбағытта жүргізіліп жатқан\nбарлық игілікті істерге зор жетистіктер тілеймиз!', 'id': '2041013186110903_2041154666096755'}, {'created_time': '2018-04-12T11:13:14+0000', 'message': 'Раxмет', 'id': '2041013186110903_2041032969442258'}, {'created_time': '2018-04-12T13:00:13+0000', 'message': 'Рахмет! Гылым жолдарымызда жемисты болйык!', 'id': '2041013186110903_2041073949438160'}], 'paging': {'cursors': {'before': 'NgZDZD', 'after': 'MQZDZD'}}}"
1849247698620787_2041010552777833,2018-04-12T09:56:12+0000,"Yessenov Fest  фестивалінде Public talk
____________________________
🔹Спикер Бауржан Касымбергебаевтың қатысуымен «Мақсатқа жетудің технологиясы» атты мақсатқа қол жеткізу құпиясын білгісі келетіндерге арналған мотивациялық Public talk!

Жоба ұйымдастырушысы:
Yessenov University @YessenovUniversity

Жоба серіктесі:
Doma Doma Production @domadoma_production

Public talk на Yessenov Fest  
____________________________
🔹«Технология достижения целей» - мотивационный Public talk с участием спикера Бауржана Касымбергебаева для всех желающих, кто хочет узнать секрет достижения цели!

Организатор проекта:
Yessenov University @YessenovUniversity

Партнер проекта:
Doma Doma Production @domadoma_production

#YessenovFest

@YessenovUniversity",,"{'data': [{'created_time': '2018-04-12T10:27:09+0000', 'message': 'Супер мотивационный спикер ! Рекомендую всем посетить Public talk с участием Бауыржана Касымбергебаева! Не пожалеете ! Получите море положительных эмоции , а так же  есть возможность раскрыть свой потенциал! 👍👍👍', 'id': '2041010552777833_2041020096110212'}], 'paging': {'cursors': {'before': 'MQZDZD', 'after': 'MQZDZD'}}}"
1849247698620787_2040617582817130,2018-04-11T11:39:06+0000,"🔹Yessenov Fest  фестивалінде 3х3 көше футболы
____________________________
Қатысу үшін көрсетілген телефон нөміріне хабарласыңыз.
Жоба ұйымдастырушысы:
Yessenov University @YessenovUniversity
Жоба серіктесі:
Doma Doma Production @domadoma_production

🔹Уличный футбол 3х3 на Yessenov Fest
____________________________
По вопросам участия обращаться по указанному номеру телефона.
Организатор проекта:
Yessenov University @YessenovUniversity
Партнер проекта:
Doma Doma Production @domadoma_production

#YessenovFest

@YessenovUniversity",,
1849247698620787_2040602182818670,2018-04-11T10:52:56+0000,"🔹Yessenov Fest  фестивалінде 1x1 Баскетбол жарыстары
____________________________
1x1 Баскетбол жарысы 16 жасқа дейінгілер және 16 жастан асқандар үшін екі категориясы бойынша өтеді.

Жоба ұйымдастырушысы:
Yessenov University @YessenovUniversity

Жоба серіктесі:
Doma Doma Production @domadoma_production

🔹Соревнования по баскетболу 1х1 на Yessenov Fest
____________________________
Соревнования по баскетболу 1х1 будет проходить в двух категориях для детей в возрасте до 16 лет и старше 16 лет. 

Организатор проекта:
Yessenov University @YessenovUniversity

Партнер проекта:
Doma Doma Production @domadoma_production

#YessenovFest

@YessenovUniversity",,
1849247698620787_2040589136153308,2018-04-11T10:03:28+0000,"🔹Yessenov Fest  фестивалінде Street Workout-тан қалалық чемпионаты
_________________________________
Street Workout (көше жаттығулары) —  көлбеу бұрыштарда, швед қабырғаларында, тұтқалар мен басқа металл конструкцияларда өз салмағымен күштік жаттығуларға негізделген заманауи көше мәдениетінің ерекше тәртіп түрі.

Жоба ұйымдастырушысы:
Yessenov University @YessenovUniversity

Жоба серіктесі:
Doma Doma Production @domadoma_production

 🔹Городской чемпионат по Street Workout на Yessenov Fest
_________________________________
Street Workout (уличные тренировки) — вид экстремальной дисциплины современной уличной культуры, который базируется на силовых упражнениях с собственным весом на турниках, брусьях, шведских стенках, рукоходах и других металлических конструкциях.

Организатор проекта:
Yessenov University @YessenovUniversity

Партнер проекта:
Doma Doma Production @domadoma_production

#YessenovFest

@YessenovUniversity",,
1849247698620787_2040575096154712,2018-04-11T09:05:48+0000,"7 сәуір күні Маңғыстау облысы Іскер әйелдер кеңесі ІІІ аймақтық форумы өтті, онда ҚР «Атамекен» президиумының төрағасы Тимур Құлыбаев, республикалық Іскер әйелдер кеңесінің төрағасы Лаззат Рамазанованың, Маңғыстау облысының әкімі Ералы Тоғжановтың және облыстың әйелдер кәсіпкерлерінің қатысуымен өтті.
Форум «Маңғыстауда әйелдер кәсіпкерлігі - өсудің жаңа көкжиектері» ұранымен өтті.
Форумның мақсаты - әйелдердің бастамаларын қолдау және кәсіпкерлікті дамыту, табысты жобалар мысалында бастаушы кәсіпкерлерді ынталандыру, Маңғыстау облысының әйелдер кәсіпкерлігінің проблемалық мәселелері және оларды шешу жолдары.

Осы шараға MISS YESSENOV UNIVERSITY2018 байқауының финалистері еріктілер ретінде қатысты
@yessenovuniversity
Қонақтарды тіркеу: Әсем Әлібекова және Асылхан Күшкінбаева;
Қонақтарды отырғызу: Гүлнұр Мұқаш, Арзу Касумова, Лейла Имекенова және Айдана Разметуллаева;
Көрмені ұйымдастыруға көмектескен: Ақмаржан Сағынғалиева;
Спикерлермен жұмыс: Гүлназ Аубекерова;
Бейне түсіру тобымен жұмыс: Милена Ағатаева;
Режиссер көмекшісі: Алия Сисалиева.

7 апреля состоялся III Региональный Форум Совета деловых женщин Мангистауской области с участием Председателя Президиума НПП РК «Атамекен» Тимура Кулибаева, председателя республиканского Совета деловых женщин Лаззат Рамазановой, Акима Мангистауской области Ералы Тугжанова и женщин-предпринимателей региона.
Форум проходил под девизом «Женское предпринимательство Мангистау – новые горизонты роста»
Цель Форума – поддержка женских инициатив и развитие предпринимательства, повышение мотивации для начинающих предпринимательниц на примере успешных проектов, проблемные вопросы женского предпринимательства в Мангистауской области и пути их решения.

В проведении мероприятия в качестве волонтеров приняли участие финалистки конкурса MISS YESSENOV UNIVERSITY 2018 @yessenovuniversity:
Регистрация гостей: Асем Алибекова и Асылхан Кушкинбаева
Рассадка: Гульнур Мукаш, Арзу Касумова, Лейла Имекенова, Айдана Разметуллаева
Помощь в организации выставки: Акмаржан Сагынгалиева 
Работа с докладчиками: Гульназ Аубекерова
Работа со съёмочной группой: Милена Агатаева
Ассистент режиссёра: Алия Сисалиева.

#YU_News",,
1849247698620787_2040138352865053,2018-04-10T11:22:52+0000,"9 сәуір күні Yessenov University бітіруші түлектерін жұмысқа орналастыру мақсатында оларды  жұмыс орындарына бөлу шарасы өткізілді. Шараға Маңғыстау облыстық білім басқармасының, қалалық және аудандық білім бөлімінің өкілдері, мектеп директорлары мен орынбасарлары қатысты.
Түлектер сұраныс түскен мекемелерге алдын-ала  жұмысқа бөлініп, сонымен бірге, олардың баспана мәселелері де қарастырылды.
Осындай шараны ұйымдастырған университет басшылығына мекеме өкілдері алғысын білдіріп, ұсыныстарын жеткізді.

9 апреля в Yessenov University прошло мероприятие по распределению выпускников университета с целью их трудоустройства в организациях области.
В мероприятии участвовали представители управления образования Мангистауской области, отделов образования городов и районов.
Выпускники были предварительно распределены на работу по заявкам учреждений. Кроме того, были обсуждены вопросы о предоставления жилья выпускникам.
Представители предприятий выразили благодарность руководству университета за организацию мероприятия и внесли свои предложения.

#YU_News",,
1849247698620787_2040131399532415,2018-04-10T11:02:43+0000,"6 сәуір күні «Мұнай газ ісі және Геология» кафедрасының ұстаздар құрамы мен студенттері «Геологтар күнін»  атап өтті. Мерекелік шараға өңіріміздің ардагер геологтары мен «Геология және пайдалы қазбалар кен орындарын барлау» мамандығы бойынша университетіміздің түлектері, Ақтау қаласының  № 16 орта мектебінің 11-сынып оқушылары  шақыртылды.  Арнайы шақырылған қонақтар сөз сөйлеп, құттықтап, жастарға өздерінің еңбек жолы туралы әңгімеледі. 
Кеш соңында үздік оқып, ғылыми және қоғамдық жұмыстарға белсенді қатысатын  студенттер марапатталды. 

6 апреля преподаватели и студенты кафедры «Нефтегазовое дело и Геология» отметили «День геолога».  На мероприятие были приглашены геологи-ветераны, выпускники университета по специальности «Геология и разведка месторождений полезных ископаемых» и учащиеся 11-го класса средней школы № 16 города Актау. Приглашенные гости выступили с поздравлениями и рассказывали о своей насыщенной трудовой деятельности молодому поколению геологов.
 В конце встречи были награждены студенты, которые учатся на отлично и активно участвуют в общественной и научной жизни факультета.  

#YU_News #YU_CampusLife #YU_Awards",,
1849247698620787_2040070242871864,2018-04-10T07:22:32+0000,"4-5 сәуір күндері Yessenov University үздік студенттері Астана қаласы Қазақстан Республикасы Тұңғыш Президенті – Елбасының кітапханасында «Рухани жаңғыру: болашаққа бастар жол» тақырыбында ұйымдастырылған екікүндік семинар-тренингке қатысты. 
Дәстүрге айналған іс-шара аясында жастар «Бәсекелік қабілет - ұлттың XXI ғасырдағы жаңғыруы», «Қазақстанның тарихи жолы мен эволюцилық дамуы», «Ұлттық бірегейлікті сақтау», «Сананың ашықтығы – болашаққа бастар жол» тақырыптарында дәрістер тыңдап, «Бәсекелік қабілет. Бәсекеге қабілеттілікті, жеке және командалық тиімділікті арттыру» бағытында командалық ойындар мен психологиялық жаттығуларға қатысып, шағын топта «Туған жер» тақырыбына туристік жоба әзірледі. Сонымен қатар студенттер «Қазақстан жолы» интерактивті ғылыми-білім беру орталығында практикалық сабақ өткізді.
Екі күндік білім беру бағдарламасының қорытындысы бойынша оқу курсының сертификаттары тапсырылды.

4-5 апреля лучшие студенты Yessenov University приняли участие на двухдневном семинар-тренинге «Рухани жаңғыру: путь в будущее» в библиотеке Первого Президента Республики Казахстан – Елбасы в городе Астана.
В рамках ставшим традиционным мероприятием молодежь прослушала лекции на темы «Конкурентоспособность – модернизация нации в XXI веке», «Исторический путь и эволюционное развитие Казахстана», «Сохранение национальной идентичности», «Открытое сознание – путь в будущее», участвовала в командных играх и психологических упражнениях по направлению «Конкурентоспособность». Повышение личной и командной эффективности, конкурентоспособности, разрабатывали в малых группах туристический проект на тему «Туған жер». Также студенты проводили практическое занятие в интерактивном научно-образовательном центре «Казахстанский путь». 
По итогам двухдневной обучающей программы были вручены сертификаты обучающего курса.

#YU_News #YU_CampusLife",,
